TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine4.jpeg;pattern_standard;0.016443;230.0;3.2204583;0.0102875751;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.016443;230.0;3.3655599;0.0107510941;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;plain;0.01835;230.0;3.3068764;0.0105636329;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;pattern_standard;0.01835;230.0;3.316722;0.0105950842;4;resolution,saturation,blur,relighting
08:00;immagine4.jpeg;ca_pattern;0.01835;230.0;3.288413;0.0105046526;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.005;230.0;1.5026624;0.0048001716;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.005;230.0;1.5175685;0.0048477883;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.005;230.0;0.0585463;0.0001870229;3;resolution,saturation,blur
08:00;immagine5.jpeg;plain;0.006907;230.0;1.4915647;0.0047647206;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.006907;230.0;1.5047816;0.0048069412;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.006907;230.0;0.0815491;0.0002605041;3;resolution,saturation,blur
08:00;immagine5.jpeg;plain;0.008814;230.0;1.5007936;0.0047942018;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.008814;230.0;1.4965513;0.00478065;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.008814;230.0;1.5070186;0.0048140872;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.010721;230.0;1.5028991;0.0048009277;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.010721;230.0;1.5181024;0.0048494938;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.010721;230.0;1.5067355;0.0048131828;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.012629;230.0;1.4812874;0.0047318903;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.012629;230.0;1.4926323;0.004768131;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.012629;230.0;1.5120961;0.004830307;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.014536;230.0;1.4843766;0.0047417586;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.014536;230.0;1.5147108;0.0048386595;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.014536;230.0;1.5303039;0.0048884708;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.016443;230.0;1.4708883;0.004698671;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.016443;230.0;1.5277584;0.0048803393;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;ca_pattern;0.016443;230.0;1.5131389;0.0048336382;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;plain;0.01835;230.0;1.5336153;0.0048990489;4;resolution,saturation,blur,relighting
08:00;immagine5.jpeg;pattern_standard;0.01835;230.0;1.5087103;0.0048194912;4;resolution,saturation,blur,relighting
