Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6.7e-05;175.0;0.006003250000139815;1.4591232639228719e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6.7e-05;175.0;0.006263289999697008;1.5223274304819119e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;7.3e-05;175.0;0.006084390000251005;1.478844791727675e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;7.3e-05;175.0;0.005874140000742045;1.4277423612914693e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;7.3e-05;175.0;0.007800169999609352;1.8958746526828287e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;175.0;0.007284139999683248;1.770450694367456e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;175.0;0.007573929999489337;1.8408857637647695e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;175.0;0.00726429999958782;1.7656284721220398e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.1e-05;175.0;0.007314050000786665;1.7777204863023145e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.1e-05;175.0;0.00722542999938014;1.7561809026271174e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.1e-05;175.0;0.00755909000072279;1.8372788196201225e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.8e-05;175.0;0.0076411799993366;1.857231249838757e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.8e-05;175.0;0.007278029999724822;1.7689656249331166e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.8e-05;175.0;0.007328119999874616;1.7811402777473025e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.6e-05;175.0;0.0073200500006350925;1.779178819598807e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.6e-05;175.0;0.007260759999917354;1.764768055535468e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.6e-05;175.0;0.007460810000702622;1.8133913196152205e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;175.0;0.007660069999838015;1.8618225694050732e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;175.0;0.00756208999955561;1.8380079860031e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;175.0;0.007522820000667707;1.8284631946067344e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6e-05;175.0;0.007403850000628154;1.7995468751526764e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6e-05;175.0;0.007323069998892606;1.7799128469530644e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6e-05;175.0;0.007495469999776105;1.821815624945581e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.7e-05;175.0;0.00743514000059804;1.8071520834786903e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6.7e-05;175.0;0.00741552000035881;1.802383333420544e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6.7e-05;175.0;0.007374180000260822;1.792335416730061e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;7.3e-05;175.0;0.0077790399998775685;1.8907388888591313e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;7.3e-05;175.0;0.007442899999659858;1.8090381943617712e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;7.3e-05;175.0;0.007321009999941452;1.7794121527635475e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;2.4e-05;175.0;0.012589709999883781;3.059998958305086e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;2.4e-05;175.0;0.014171830000123009;3.444542013918787e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;2.4e-05;175.0;0.008607279999341699;2.0920472220622187e-05;2;['NER', 'NAME'];24;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.1e-05;175.0;0.012557239999659941;3.052106944361792e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.1e-05;175.0;0.012544469999556895;3.049003124892301e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.1e-05;175.0;0.011950760000399897;2.9046986112083086e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.8e-05;175.0;0.012572290000753128;3.0557649307386076e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.8e-05;175.0;0.012659339998936047;3.076922916408067e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.8e-05;175.0;0.012767140000141808;3.103124305590023e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;4.6e-05;175.0;0.013180129999818746;3.2035038194003896e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;4.6e-05;175.0;0.01299356000017724;3.1581569444875234e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;4.6e-05;175.0;0.012962739999420592;3.150665972081394e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;5.3e-05;175.0;0.013033839999843621;3.1679472221842134e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;5.3e-05;175.0;0.012753220000377041;3.0997409723138645e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;5.3e-05;175.0;0.01256007000047248;3.052794791781506e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6e-05;175.0;0.01261733999926946;3.0667145831557716e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6e-05;175.0;0.012879220000104396;3.1303659722475964e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6e-05;175.0;0.013832150000234833;3.361980902834855e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6.7e-05;175.0;0.012929079999958048;3.142484722212026e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6.7e-05;175.0;0.01274295999937749;3.097247222070918e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6.7e-05;175.0;0.012721269999747164;3.091975347160769e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;7.3e-05;175.0;0.012829490000149235;3.118278819480717e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;7.3e-05;175.0;0.012864460000491818;3.126778472341762e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;7.3e-05;175.0;0.012998890000017128;3.159452430559719e-05;3;['NER', 'NAME', 'VERBS'];29;True
Memorie dal sottosuolo.pdf;Corta;Plain;2.4e-05;175.0;0.005805040000268491;1.4109472222874805e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;2.4e-05;175.0;0.006183509999755188;1.5029364582738304e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;2.4e-05;175.0;0.005750860000262037;1.3977784722859118e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.1e-05;175.0;0.005745189999652211;1.3964003471376902e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.1e-05;175.0;0.005850959999588667;1.4221083332333565e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.1e-05;175.0;0.0056561800000054065;1.3747659722235365e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.8e-05;175.0;0.005947460000243154;1.4455631945035446e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.8e-05;175.0;0.005827200000203448;1.4163333333827823e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.8e-05;175.0;0.005657920000157901;1.3751888889272678e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;4.6e-05;175.0;0.005879100000311155;1.4289479167422947e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;4.6e-05;175.0;0.006012449999252567;1.4613593748183326e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;4.6e-05;175.0;0.00574285999937274;1.3958340276253188e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;5.3e-05;175.0;0.005720740000469959;1.3904576390031152e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;5.3e-05;175.0;0.005829009999797563;1.4167732638396856e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;5.3e-05;175.0;0.005900699999983772;1.4341979166627224e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6e-05;175.0;0.005777620000299066;1.4042826389615786e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6e-05;175.0;0.005894980000448413;1.4328076389978784e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6e-05;175.0;0.006051530000695493;1.4708579862801547e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6.7e-05;175.0;0.005761639999764157;1.4003986110537881e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6.7e-05;175.0;0.0073601500000222584;1.7889253472276325e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6.7e-05;175.0;0.005836789999375469;1.4186642359593156e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;7.3e-05;175.0;0.005876790000183973;1.4283864583780493e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;7.3e-05;175.0;0.00585715000052005;1.4236128473486233e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;7.3e-05;175.0;0.005799079999997047;1.4094986111103936e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Media;Plain;2.4e-05;175.0;0.007129169999097939;1.7327843747807494e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;175.0;0.007367309999608551;1.790665624904856e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;175.0;0.00720575000050303;1.7513975695667086e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.1e-05;175.0;0.007101400000101421;1.7260347222468735e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.1e-05;175.0;0.007883130000118399;1.9160385416954444e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.1e-05;175.0;0.007124990000011167;1.731768402780492e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.8e-05;175.0;0.007309810000515426;1.776689930680833e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.8e-05;175.0;0.0070128000003023775;1.7045000000734947e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.8e-05;175.0;0.007533539999712957;1.831068749930233e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;4.6e-05;175.0;0.007190770000306657;1.7477565972967567e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;4.6e-05;175.0;0.007359769999675336;1.7888329860322e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;4.6e-05;175.0;0.0072275900001841364;1.756705902822533e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;5.3e-05;175.0;0.007168920000185608;1.7424458333784464e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;5.3e-05;175.0;0.0071127400002296785;1.728790972278047e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;5.3e-05;175.0;0.007318379999924218;1.7787729166482474e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6e-05;175.0;0.00720558999964851;1.7513586804701242e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6e-05;175.0;0.007393889999002567;1.7971260414242353e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6e-05;175.0;0.007344320000265725;1.785077777842364e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6.7e-05;175.0;0.0072481000006519025;1.7616909723806708e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6.7e-05;175.0;0.007252520000110963;1.762765277804748e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6.7e-05;175.0;0.007011389999388484;1.7041572915180346e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;7.3e-05;175.0;0.00767271999939112;1.864897222074231e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;7.3e-05;175.0;0.007352389999869047;1.7870392360792826e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;7.3e-05;175.0;0.008319959999789716;2.0222124999488896e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Lunga;Plain;2.4e-05;175.0;0.01397815999953309;3.3974694443309596e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;2.4e-05;175.0;0.014295010000569163;3.474481597360561e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;2.4e-05;175.0;0.009444669999720646;2.29557951382099e-05;2;['NER', 'NAME'];23;True
Memorie dal sottosuolo.pdf;Lunga;Plain;3.1e-05;175.0;0.01442605000011099;3.5063315972492e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.1e-05;175.0;0.01420245000081195;3.451984375197349e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.1e-05;175.0;0.0105557900005806;2.5656434029188962e-05;2;['NER', 'NAME'];23;True
Memorie dal sottosuolo.pdf;Lunga;Plain;3.8e-05;175.0;0.01417522999981884;3.445368402733746e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.8e-05;175.0;0.014522320000105537;3.529730555581207e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.8e-05;175.0;0.014063800000076298;3.4182847222407666e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;4.6e-05;175.0;0.014114140000310726;3.430520138964413e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;4.6e-05;175.0;0.014075790000788402;3.4211989585249595e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;4.6e-05;175.0;0.01392853000033938;3.3854065973047105e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;5.3e-05;175.0;0.01418389000064053;3.4474732640445736e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;5.3e-05;175.0;0.014222049999807496;3.4567482638421e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;5.3e-05;175.0;0.014839849999771105;3.606907986055477e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6e-05;175.0;0.013648829999146983;3.3174239581260034e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6e-05;175.0;0.014121659999364055;3.432347916512097e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6e-05;175.0;0.014047819999177591;3.414400694244553e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6.7e-05;175.0;0.01392006000096444;3.383347916901079e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6.7e-05;175.0;0.014236540000274545;3.460270138955619e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6.7e-05;175.0;0.014058039999872563;3.416884722191248e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;7.3e-05;175.0;0.013724410000577336;3.335794097362547e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;7.3e-05;175.0;0.013555839999753516;3.294822222162313e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;7.3e-05;175.0;0.013657129999774042;3.319441319389524e-05;3;['NER', 'NAME', 'VERBS'];25;True
il signore degli anelli.pdf;Corta;Plain;2.4e-05;130.0;0.00617595999938203;1.115103888777311e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;2.4e-05;130.0;0.005669649999981629;1.0236868055522387e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;2.4e-05;130.0;0.006018269999185577;1.0866320831862847e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.1e-05;130.0;0.005972730000212323;1.0784095833716695e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.1e-05;130.0;0.005700179999257671;1.0291991665326351e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.1e-05;130.0;0.006008169999404345;1.0848084721146734e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.8e-05;130.0;0.005828020000262768;1.0522813889363332e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.8e-05;130.0;0.005798589999176329;1.0469676387401706e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.8e-05;130.0;0.005975780000153463;1.0789602778054865e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;4.6e-05;130.0;0.005797259999962989;1.0467274999933175e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;4.6e-05;130.0;0.005758150000110618;1.039665972242195e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;4.6e-05;130.0;0.007633829999394948;1.3783304165574213e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;5.3e-05;130.0;0.005726049999066163;1.0338701387202795e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;5.3e-05;130.0;0.0060212199998204595;1.0871647221898053e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;5.3e-05;130.0;0.005677660000219476;1.0251330555951832e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6e-05;130.0;0.006053650000467314;1.0930201389732653e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6e-05;130.0;0.005954230000133976;1.0750693055797456e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6e-05;130.0;0.005999830000291695;1.0833026389415561e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.7e-05;130.0;0.0058634000000893135;1.0586694444605705e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.7e-05;130.0;0.00615804000008211;1.1118683333481587e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.7e-05;130.0;0.0062084700010018425;1.1209737501808884e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;130.0;0.005812919999516453;1.0495549999126929e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;130.0;0.005916690000231028;1.0682912500417135e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;130.0;0.0058688500001153445;1.0596534722430483e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;130.0;0.007252040000093984;1.3093961111280805e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;130.0;0.007003779999286053;1.2645713887599819e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;130.0;0.00758386999987124;1.3693098610878627e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;3.1e-05;130.0;0.007024710000405321;1.2683504167398497e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.1e-05;130.0;0.007145339999260614;1.2901308331998331e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.1e-05;130.0;0.007355640000241692;1.3281016667103055e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;3.8e-05;130.0;0.007297319999634055;1.3175716666005933e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.8e-05;130.0;0.007353440000224509;1.3277044444849809e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.8e-05;130.0;0.007407899999816436;1.3375374999668567e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.6e-05;130.0;0.007313900000372087;1.3205652778449603e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.6e-05;130.0;0.007154449999507051;1.2917756943554398e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.6e-05;130.0;0.007169370000337949;1.294469583394352e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;130.0;0.007296390000192332;1.3174037500347265e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;130.0;0.007382599999982631;1.3329694444413084e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;130.0;0.007020040000134032;1.2675072222464225e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6e-05;130.0;0.007477949999156408;1.3501854165143516e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6e-05;130.0;0.008682489999773679;1.567671805514692e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6e-05;130.0;0.007051879999562516;1.2732561110321209e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.7e-05;130.0;0.0074961199999961535;1.3534661111104166e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.7e-05;130.0;0.00756264999981795;1.365478472189352e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.7e-05;130.0;0.007103460000507766;1.2825691667583468e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;130.0;0.00702307000028668;1.2680543056073172e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;130.0;0.007153969999853871;1.2916890277513934e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;130.0;0.007080550000318908;1.2784326389464695e-05;3;['NER', 'NAME', 'VERBS'];7;True
