TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine7.jpeg;ca_pattern;0.01835;230.0;2.8656863;0.0091542757;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;4.7e-06;230.0;2.746246;0.0087727303;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;4.7e-06;230.0;2.75188;0.0087907278;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;4.7e-06;230.0;0.0049788;1.59045e-05;0;
08:00;immagine8.jpeg;plain;5.89e-05;230.0;2.6737087;0.0085410139;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;5.89e-05;230.0;2.6999449;0.008624824;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;5.89e-05;230.0;0.0070247;2.244e-05;1;resolution
08:00;immagine8.jpeg;plain;0.0001188;230.0;2.6633841;0.0085080325;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.0001188;230.0;2.6987354;0.0086209603;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.0001188;230.0;0.0173773;5.55108e-05;2;resolution,saturation
08:00;immagine8.jpeg;plain;0.0003246;230.0;2.6553767;0.0084824533;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.0003246;230.0;2.7955933;0.0089303675;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.0003246;230.0;0.0561847;0.0001794789;3;resolution,saturation,blur
08:00;immagine8.jpeg;plain;0.0009338;230.0;2.8035028;0.0089556339;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.0009338;230.0;2.67362;0.0085407306;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.0009338;230.0;0.0569558;0.0001819421;3;resolution,saturation,blur
08:00;immagine8.jpeg;plain;0.0045347;230.0;2.7420672;0.0087593813;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.0045347;230.0;2.6512841;0.0084693798;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.0045347;230.0;0.0614004;0.0001961402;3;resolution,saturation,blur
08:00;immagine8.jpeg;plain;0.0094174;230.0;2.6565458;0.008486188;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.0094174;230.0;2.7334091;0.0087317235;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.0094174;230.0;2.6758436;0.0085478337;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.01835;230.0;2.7515802;0.0087897701;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.01835;230.0;2.6479313;0.0084586694;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.01835;230.0;2.6834949;0.0085722754;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;4.7e-06;230.0;2.5310952;0.008085443;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;4.7e-06;230.0;2.5041319;0.0079993102;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;4.7e-06;230.0;0.0049768;1.58981e-05;0;
08:00;immagine9.jpeg;plain;5.89e-05;230.0;2.5411041;0.0081174159;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;5.89e-05;230.0;2.5590853;0.0081748558;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;5.89e-05;230.0;0.0078351;2.50288e-05;1;resolution
08:00;immagine9.jpeg;plain;0.0001188;230.0;2.5399666;0.0081137822;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.0001188;230.0;2.7582519;0.0088110825;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.0001188;230.0;0.0193463;6.18007e-05;2;resolution,saturation
08:00;immagine9.jpeg;plain;0.0003246;230.0;2.7019975;0.0086313809;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.0003246;230.0;2.5696387;0.0082085681;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.0003246;230.0;0.0596547;0.0001905636;3;resolution,saturation,blur
08:00;immagine9.jpeg;plain;0.0009338;230.0;2.5683196;0.0082043543;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.0009338;230.0;2.5786599;0.0082373858;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.0009338;230.0;0.0588151;0.0001878816;3;resolution,saturation,blur
08:00;immagine9.jpeg;plain;0.0045347;230.0;2.5676974;0.0082023667;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.0045347;230.0;2.5601666;0.00817831;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.0045347;230.0;0.0616451;0.0001969218;3;resolution,saturation,blur
08:00;immagine9.jpeg;plain;0.0094174;230.0;2.5409165;0.0081168166;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.0094174;230.0;2.5633964;0.0081886274;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.0094174;230.0;2.5388031;0.0081100655;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.01835;230.0;2.5182742;0.008044487;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.01835;230.0;2.533536;0.00809324;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.01835;230.0;2.536942;0.0081041203;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;4.7e-06;230.0;3.0655673;0.0097927844;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;4.7e-06;230.0;3.0521393;0.0097498894;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;4.7e-06;230.0;0.0049937;1.59521e-05;0;
08:00;immagine10.jpeg;plain;5.89e-05;230.0;3.0482405;0.0097374349;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;5.89e-05;230.0;2.9910529;0.0095547523;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;5.89e-05;230.0;0.0071755;2.29217e-05;1;resolution
08:00;immagine10.jpeg;plain;0.0001188;230.0;3.0030086;0.0095929441;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.0001188;230.0;3.1301075;0.0099989545;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.0001188;230.0;0.0188598;6.02466e-05;2;resolution,saturation
08:00;immagine10.jpeg;plain;0.0003246;230.0;3.0491614;0.0097403767;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.0003246;230.0;3.0647529;0.0097901829;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.0003246;230.0;0.0615032;0.0001964686;3;resolution,saturation,blur
08:00;immagine10.jpeg;plain;0.0009338;230.0;3.0586344;0.0097706377;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.0009338;230.0;3.1116002;0.009939834;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.0009338;230.0;0.0582098;0.000185948;3;resolution,saturation,blur
08:00;immagine10.jpeg;plain;0.0045347;230.0;3.0510923;0.0097465448;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.0045347;230.0;3.034203;0.0096925929;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.0045347;230.0;0.0596813;0.0001906486;3;resolution,saturation,blur
08:00;immagine10.jpeg;plain;0.0094174;230.0;3.0452433;0.0097278605;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.0094174;230.0;3.0228101;0.0096561989;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.0094174;230.0;3.0671759;0.009797923;4;resolution,saturation,blur,relighting
