Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
Harry Potter e la pietra filosfale.pdf;Media;Plain;9e-06;130.0;0.007411539999884554;1.3381947222013778e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;9e-06;130.0;0.007391739999729907;1.3346197221734555e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;9e-06;130.0;0.0025168599997414274;4.544330555088688e-06;1;['NER'];1;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;1.42e-05;130.0;0.0077802600004361015;1.4047691667454075e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;1.42e-05;130.0;0.00753467999966233;1.3604283332723654e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;1.42e-05;130.0;0.005004859999462497;9.036552776807287e-06;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;130.0;0.007617580000805901;1.375396389034399e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;130.0;0.007514160000573611;1.356723333436902e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;130.0;0.007334519999858458;1.3242883333077771e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.4e-05;130.0;0.007461159999365918;1.3471538887744021e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.4e-05;130.0;0.007496160001028329;1.3534733335190039e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.4e-05;130.0;0.007263779998902464;1.3115158331351672e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.35e-05;130.0;0.007363559999066638;1.3295316664981432e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.35e-05;130.0;0.0075482400003238585;1.3628766667251411e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.35e-05;130.0;0.0074096000003919475;1.3378444445152129e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;130.0;0.007509000001300592;1.3557916669014957e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;130.0;0.007828099999460391;1.4134069443470152e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;130.0;0.007431839999480871;1.3418599999062684e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.3e-05;130.0;0.007490259999758564;1.352408055511963e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6.3e-05;130.0;0.0078125;1.4105902777777779e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6.3e-05;130.0;0.007915140000841347;1.4291225001519099e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;7.3e-05;130.0;0.007759959999384591;1.4011038887777733e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;7.3e-05;130.0;0.007946680000168271;1.4348172222526046e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;7.3e-05;130.0;0.007499179999285843;1.3540186109821662e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;9e-06;130.0;0.012962059999699705;2.3403719443902245e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;9e-06;130.0;0.012861240001075202;2.322168333527467e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;9e-06;130.0;0.004234619999624556;7.645841665988782e-06;1;['NER'];9;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;1.42e-05;130.0;0.013295280000602362;2.4005366667754266e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;1.42e-05;130.0;0.013039560000470374;2.354365000084929e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;1.42e-05;130.0;0.0066398399998433884;1.198859999971723e-05;2;['NER', 'VERBS'];14;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;2.4e-05;130.0;0.012780259999271949;2.307546944312991e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;2.4e-05;130.0;0.013283940000110305;2.398489166686583e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;2.4e-05;130.0;0.01267773999934434;2.289036388770506e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;3.4e-05;130.0;0.01321208000081242;2.3855144445911315e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;3.4e-05;130.0;0.013330500000301981;2.406895833387858e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;3.4e-05;130.0;0.01304351999933715;2.3550799998803188e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;4.35e-05;130.0;0.014791479999985313;2.6706838888862372e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;4.35e-05;130.0;0.01302402000001166;2.351559166668772e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;4.35e-05;130.0;0.01282614000083413;2.3158308334839402e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;5.3e-05;130.0;0.01271441999997478;2.295659166662113e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;5.3e-05;130.0;0.012982140000531217;2.3439975000959144e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;5.3e-05;130.0;0.012788200000068172;2.3089805555678646e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;6.3e-05;130.0;0.012905400000454393;2.33014166674871e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;6.3e-05;130.0;0.012660820000746753;2.2859813890237194e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;6.3e-05;130.0;0.013031780000164871;2.3529602778075464e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;7.3e-05;130.0;0.012852179998299107;2.3205324996928944e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;Pattern;7.3e-05;130.0;0.013068480000947602;2.3595866668377614e-05;3;['NER', 'NAME', 'VERBS'];29;True
Harry Potter e la pietra filosfale.pdf;Lunga;CA;7.3e-05;130.0;0.012994860000617336;2.3462941667781305e-05;3;['NER', 'NAME', 'VERBS'];29;True
Memorie dal sottosuolo.pdf;Corta;Plain;9e-06;130.0;0.006095859999913955;1.100641388873353e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;9e-06;130.0;0.006123679999291198;1.1056644443164664e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;9e-06;130.0;0.001932759999181144;3.489705554077066e-06;1;['NER'];1;True
Memorie dal sottosuolo.pdf;Corta;Plain;1.42e-05;130.0;0.006294140001409687;1.1364419446989714e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;1.42e-05;130.0;0.006618080000043847;1.194931111119028e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;1.42e-05;130.0;0.005109620000439463;9.225702778571253e-06;2;['NER', 'NAME'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;2.4e-05;130.0;0.005850040000950685;1.0562572223938736e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;2.4e-05;130.0;0.005810120000387542;1.0490494445144175e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;2.4e-05;130.0;0.006015979999938281;1.0862186110999674e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;3.4e-05;130.0;0.0057573599995521365;1.0395233332524691e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;3.4e-05;130.0;0.005789139999978943;1.0452613888850868e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;3.4e-05;130.0;0.006223159998626215;1.1236261108630667e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;4.35e-05;130.0;0.006001460000697989;1.0835969445704703e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;4.35e-05;130.0;0.005803999999625375;1.0479444443768039e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;4.35e-05;130.0;0.00619174000021303;1.1179530555940194e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;5.3e-05;130.0;0.0060611399996560065;1.0943724999378901e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;5.3e-05;130.0;0.006113159999949857;1.1037649999909467e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;5.3e-05;130.0;0.006462279999686871;1.1668005554990183e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;6.3e-05;130.0;0.007446119999804069;1.344438333297957e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;6.3e-05;130.0;0.006886819998908322;1.2434536109140027e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;6.3e-05;130.0;0.0063754400005564095;1.151121111211574e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Plain;7.3e-05;130.0;0.005989580000459682;1.0814519445274427e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;Pattern;7.3e-05;130.0;0.006213740000384859;1.1219252778472664e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Corta;CA;7.3e-05;130.0;0.00611538000011933;1.1041658333548793e-05;3;['NER', 'NAME', 'VERBS'];2;True
Memorie dal sottosuolo.pdf;Media;Plain;9e-06;130.0;0.008051420000992949;1.4537286112903936e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;9e-06;130.0;0.00904227999926661;1.6326338887564718e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;9e-06;130.0;0.003450900000461843;6.23079166750055e-06;1;['NER'];0;False
Memorie dal sottosuolo.pdf;Media;Plain;1.42e-05;130.0;0.00865373999986332;1.562480833308655e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;1.42e-05;130.0;0.008493559999624267;1.5335594443766036e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;1.42e-05;130.0;0.005913640000653686;1.0677405556735824e-05;2;['NER', 'NAME'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;2.4e-05;130.0;0.00848870000045281;1.5326819445262017e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;130.0;0.007872420001513092;1.4214091669398638e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;130.0;0.00997648000047775;1.8013088889751495e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.4e-05;130.0;0.008082119999744463;1.4592716666205283e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.4e-05;130.0;0.007730799999990268;1.3958388888871319e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.4e-05;130.0;0.009454900000127964;1.7071347222453267e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;4.35e-05;130.0;0.007991740000579738;1.4429530556602306e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;4.35e-05;130.0;0.007588420000683982;1.3701313890123857e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;4.35e-05;130.0;0.0088711800002784;1.6017408333836002e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;5.3e-05;130.0;0.007698820000223349;1.3900647222625494e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;5.3e-05;130.0;0.009971760000917129;1.8004566668322596e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;5.3e-05;130.0;0.007636719999572961;1.3788522221451179e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6.3e-05;130.0;0.007618279999587685;1.375522777703332e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6.3e-05;130.0;0.009892299999046372;1.7861097220500395e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6.3e-05;130.0;0.00766589999984717;1.384120833305739e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;7.3e-05;130.0;0.007747379999636905;1.3988324999344415e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;7.3e-05;130.0;0.0076302200002828615;1.3776786111621836e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;7.3e-05;130.0;0.008111080001253868;1.4645005557819485e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Lunga;Plain;9e-06;130.0;0.01790106000044034;3.2321358334128386e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;9e-06;130.0;0.014771960000507534;2.6671594445360827e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;9e-06;130.0;0.004750179999973625;8.576713888841268e-06;1;['NER'];3;False
Memorie dal sottosuolo.pdf;Lunga;Plain;1.42e-05;130.0;0.015500279999832856;2.7986616666364876e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;1.42e-05;130.0;0.015403200000582729;2.7811333334385483e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;1.42e-05;130.0;0.004853820000425913;8.763841667435675e-06;1;['NER'];3;False
Memorie dal sottosuolo.pdf;Lunga;Plain;2.4e-05;130.0;0.014424199999484699;2.604369444351404e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;2.4e-05;130.0;0.01892665999912424;3.417313610952988e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;2.4e-05;130.0;0.011259539999446132;2.032972499899996e-05;2;['NER', 'NAME'];23;True
Memorie dal sottosuolo.pdf;Lunga;Plain;3.4e-05;130.0;0.01750822000030894;3.161206388944669e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.4e-05;130.0;0.01545471999925212;2.7904355554205218e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.4e-05;130.0;0.014669159999903059;2.6485983333158303e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;4.35e-05;130.0;0.01423756000076537;2.5706705556937474e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;4.35e-05;130.0;0.013991700000042328;2.5262791666743093e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;4.35e-05;130.0;0.015057760000490816;2.7187622223108418e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;5.3e-05;130.0;0.015106520000699675;2.7275661112374415e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;5.3e-05;130.0;0.01544958000013139;2.7895075000237232e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;5.3e-05;130.0;0.01623219999964931;2.9308138888255705e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6.3e-05;130.0;0.01695203999988735;3.06078499997966e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6.3e-05;130.0;0.014245439999649534;2.5720933332700552e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6.3e-05;130.0;0.014262460000463762;2.575166388972624e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;7.3e-05;130.0;0.013910759999271249;2.51166499986842e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;7.3e-05;130.0;0.014226059999054996;2.5685941664960413e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;7.3e-05;130.0;0.013770300000032876;2.4863041666726024e-05;3;['NER', 'NAME', 'VERBS'];25;True
il signore degli anelli.pdf;Corta;Plain;9e-06;145.0;0.0061561199996504005;1.2397741665962611e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;9e-06;145.0;0.0061618399995495565;1.2409261110203969e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;9e-06;145.0;0.0019287199997052086;3.884227777184101e-06;1;['NER'];1;True
il signore degli anelli.pdf;Corta;Plain;1.42e-05;145.0;0.006026219999330351;1.2136137498651405e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;1.42e-05;145.0;0.005727140000090003;1.1533823611292366e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;1.42e-05;145.0;0.0040026999995461665;8.060993054641586e-06;2;['NER', 'NAME'];2;True
il signore degli anelli.pdf;Corta;Plain;2.4e-05;145.0;0.005749860001378693;1.1579579169443203e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;2.4e-05;145.0;0.006143019999581156;1.2371359721378717e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;2.4e-05;145.0;0.006133379999664612;1.23519458326579e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.4e-05;145.0;0.0060696799999277575;1.2223661110965624e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.4e-05;145.0;0.006356040001264773;1.2800358335880446e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.4e-05;145.0;0.006187739999586483;1.2461420832500558e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;4.35e-05;145.0;0.005905119999806629;1.1892255555166129e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;4.35e-05;145.0;0.005797340000572149;1.1675198612263355e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;4.35e-05;145.0;0.006156680000276538;1.2398869445001362e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;5.3e-05;145.0;0.005944319999252911;1.1971199998495447e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;5.3e-05;145.0;0.005835599999409169;1.1752249998810131e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;5.3e-05;145.0;0.0058258400000340774;1.1732594444513072e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.3e-05;145.0;0.005979820000356994;1.2042693056274502e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.3e-05;145.0;0.005743200000142679;1.1566166666954007e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.3e-05;145.0;0.006016699998872355;1.2116965275506826e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;145.0;0.005790459999843733;1.1661343055240853e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;145.0;0.005883580000227084;1.1848876389346213e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;145.0;0.005705940000189003;1.14911291670473e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;9e-06;145.0;0.007297259999177186;1.4695870831676276e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;9e-06;145.0;0.007516380000015488;1.513715416669786e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;9e-06;145.0;0.0023913400000310503;4.815893055618087e-06;1;['NER'];2;True
il signore degli anelli.pdf;Media;Plain;1.42e-05;145.0;0.007119420000526589;1.4337720834393823e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;1.42e-05;145.0;0.0071837199997389686;1.4467213888363203e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;1.42e-05;145.0;0.004661539999506204;9.387823610116661e-06;2;['NER', 'NAME'];6;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;145.0;0.007041200000821845;1.4180194446099552e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;145.0;0.0072297400009119885;1.4559893057392201e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;145.0;0.0074846400006208565;1.5073233334583671e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;3.4e-05;145.0;0.00705035999926622;1.4198641665188916e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.4e-05;145.0;0.007707139999547507;1.552132361019984e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.4e-05;145.0;0.00749801999918418;1.5100179165023696e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.35e-05;145.0;0.007124019999901065;1.434698472202298e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.35e-05;145.0;0.00737167999977828;1.4845744443997925e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.35e-05;145.0;0.007892120000906288;1.589385277960294e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;145.0;0.007271500000933883;1.4643993057436293e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;145.0;0.0073328800004674125;1.4767605556496873e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;145.0;0.007123439999122638;1.434581666489976e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.3e-05;145.0;0.00800846000056481;1.612814861224858e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.3e-05;145.0;0.011182760001247516;2.252083611362347e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.3e-05;145.0;0.007551259999308968;1.5207398609719451e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;145.0;0.007490600000164704;1.5085236111442808e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;145.0;0.007153580000158399;1.4406515278096778e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;145.0;0.007224040001165122;1.4548413891235314e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Lunga;Plain;9e-06;145.0;0.013329419999354285;2.684397083203294e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;9e-06;145.0;0.013046919999760575;2.627504722174005e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;9e-06;145.0;0.004291479999665171;8.642563888214581e-06;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;1.42e-05;145.0;0.012821980000444455;2.582204305645064e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;1.42e-05;145.0;0.012756560001434991;2.569029444733436e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;1.42e-05;145.0;0.0045596200012369085;9.182568058046551e-06;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;2.4e-05;145.0;0.01411145999954897;2.8418912499091677e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;2.4e-05;145.0;0.013286939999670722;2.675842083267021e-05;3;['NER', 'NAME', 'VERBS'];34;True
